"Sample ID","Mean(Activity)","PCA dimension 0","PCA dimension 1"
"NCGC00518977-01","0",0.7904747229390698,-0.8272064224758857
"NCGC00397123-01","0",-0.4886788644749652,1.7721193716219696
"NCGC00519419-01","0",0.5434537967892745,0.5732365744360364
"NCGC00528217-01","0",1.5139050114924881,0.06936663886277901
"NCGC00505419-01","0",1.2078030145823746,0.1654612040608145
"NCGC00444239-01","0",-0.23741665206818793,-0.6544470466360431
"NCGC00412157-01","0",0.6254253450392426,-1.3694363484289278
"NCGC00505681-01","0",1.187626735867794,0.107840303655949
"NCGC00495097-01","0",1.2537705377743131,0.002083582807385816
"NCGC00494889-01","0",1.732593473968896,0.9182108059903742
"NCGC00527105-01","0",0.998622099330008,-0.44256189514312705
"NCGC00142423-06","0",-1.8898711094050642,0.026088875284489506
"NCGC00424638-01","0",0.21789352515218194,-0.18646528479861058
"NCGC00469368-01","0",0.16556762893935048,-0.17609668188117517
"NCGC00467767-01","0",-0.6052081273690403,-0.9855142543642825
"NCGC00513874-01","0",-0.755179954875934,-0.6753758046088205
"NCGC00425438-01","0",0.5153948607716606,-0.005956963599044584
"NCGC00440404-01","0",-1.088717911937286,-1.070164195309969
"NCGC00452741-01","0",1.2053655371172407,0.1565716850107375
"NCGC00423234-01","0",-0.4742573125288404,0.043464889184913126
"NCGC00425368-01","0",-0.40072482514481056,-1.019135489232946
"NCGC00415362-01","0",-0.014168435164833664,-0.4366163239835892
"NCGC00462623-01","0",0.32137822380902137,0.5699502091568049
"NCGC00523826-01","0",0.27950511355397045,-0.327329261578283
"NCGC00436661-01","0",0.58188019001262,0.17943905877133115
"NCGC00446145-01","0",0.567184407170905,-1.192133286242872
"NCGC00416604-01","0",0.08441038285248065,-0.9730631739454848
"NCGC00428262-01","0",1.2054676675811968,1.9412343002401204
"NCGC00429048-01","0",0.30767364084500093,-0.19521822998754074
"NCGC00444981-01","0",-0.05782786651744586,1.5673482216047006
"NCGC00526292-01","0",0.610919589712734,0.18004569705715506
"NCGC00022735-06","0",-1.7207452874693379,2.1186459763489465
"NCGC00378911-02","0",-0.31918269182124115,-0.7100723409163097
"NCGC00427002-01","0",0.2993808383951817,-1.625713556821775
"NCGC00472028-01","0",1.323310469456203,-0.748024475412224
"NCGC00447004-01","0",0.08382988443649916,1.2945499136491052
"NCGC00477703-01","0",-0.15262992594058478,-0.08027216325674508
"NCGC00422389-01","0",0.571267625597696,0.06821782529646268
"NCGC00431326-01","0",-0.7815083542370287,-1.3621777105013193
"NCGC00472474-01","0",0.20917743381428272,0.7249889903016001
"NCGC00467722-01","0",-0.4237356719632398,-1.4614158683259315
"NCGC00517978-01","0",0.8979267337539109,-0.00043499023858890434
"NCGC00436267-01","0",-0.0453964935143853,-0.4266522925216919
"NCGC00524683-01","0",-0.951191391888564,-1.306153773925271
"NCGC00392843-01","0",-0.6091827512187739,-1.6378969407574806
"NCGC00179240-04","0",0.511581624786418,0.5245710744895951
"NCGC00167526-02","0",-1.6703863610332956,-0.13249475552397993
"NCGC00517703-01","0",0.8992353115038202,-1.40746225623037
"NCGC00468506-01","0",-0.21340825956773507,-0.9114376102347366
"NCGC00445529-01","0",-0.06529930026874473,-0.2753532532029523
"NCGC00446932-01","0",0.5517090173192577,-0.6167435001011642
"NCGC00396023-01","0",-0.7576073886595219,-0.6631013425041838
"NCGC00434884-01","0",0.4556334379185816,-0.3769311773944676
"NCGC00531086-01","0",1.0762193355393679,0.1001506493479305
"NCGC00514434-01","0",0.3991945154242226,0.7950760287742911
"NCGC00442039-01","0",0.022091223742924368,-0.34362270587302185
"NCGC00261970-01","0",-1.4418231758198525,-0.8937147441148043
"NCGC00460644-01","0",0.012379322356485712,-0.1650453697265689
"NCGC00463544-01","0",-0.8228685440410278,0.7440949259458871
"NCGC00466654-01","0",0.8882192858082608,0.1781899393558307
"NCGC00415815-01","0",0.8940195582306687,-0.37089917504377323
"NCGC00436489-01","0",1.2931075938439645,-0.540068743055437
"NCGC00528566-01","0",0.829815144107415,-0.05054077515892345
"NCGC00447177-01","0",-1.0766218168524728,-1.1614013100944687
"NCGC00183026-01","0",-1.1475785853940828,0.5038584931379844
"NCGC00183844-01","0",-0.08280227011373004,0.8282970787064633
"NCGC00164590-02","0",-0.9686350208863136,2.025879475021011
"NCGC00431070-01","0",-0.49579516458618533,-0.446921108444248
"NCGC00516906-01","0",0.46554277408271594,-1.4035190156303978
"NCGC00433935-01","0",1.144446366991149,-0.693884986781529
"NCGC00436621-01","0",-0.5532969353461801,-0.8319039254929848
"NCGC00511284-01","0",1.792849523880929,-0.6801007191385825
"NCGC00528365-01","0",0.8047828472559856,-0.07666571100957657
"NCGC00436793-01","0",1.7292408964436612,-0.23340964425842392
"NCGC00449562-01","0",0.23257968937751627,-0.7204428051615437
"NCGC00454270-01","0",-1.0891731020407456,-0.21143491580585014
"NCGC00395378-01","0",0.10794091177579584,0.481679284823756
"NCGC00344528-01","0",-1.6263773063888352,-0.002884457090569582
"NCGC00514195-01","0",0.38109078632352,-1.664004096354142
"NCGC00474017-01","0",-0.8813302904773128,-1.7820530335541955
"NCGC00428748-01","0",1.1713642321163296,0.9506683074309769
"NCGC00427847-01","0",0.32414934269321943,-0.3205164613136998
"NCGC00185770-01","0",-1.7938990510091157,0.9022207327858975
"NCGC00511048-01","0",0.3219113460612963,-0.5367125805973385
"NCGC00422253-01","0",1.1391754909315464,-0.2652287857011467
"NCGC00401271-01","0",-0.20786222652220965,0.9089532977172496
"NCGC00477592-01","0",0.042188376756442096,0.3830365516961121
"NCGC00447806-01","0",-0.6517567669336787,-0.349446917520721
"NCGC00459404-01","0",-0.39166501068356363,-0.36298970086767685
"NCGC00253867-02","0",0.12314089669790672,0.9239485445567674
"NCGC00527325-01","0",0.24446158140789473,0.08046405454214973
"NCGC00435719-01","0",0.5722423392262039,1.4896476594035999
"NCGC00412699-01","0",0.19935318402610266,-0.49063211308755067
"NCGC00511423-01","0",0.9822789536970085,-0.46368050570829855
"NCGC00474532-01","0",-1.0326174959647834,-1.9205907775779805
"NCGC00424156-01","0",1.6478730299791284,-0.048588481799059925
"NCGC00386028-09","0",-1.1497186318516928,-0.6762707969624002
"NCGC00346506-08","0",-0.6695398905698952,-0.3456575801475641
"NCGC00418363-01","0",-0.12474070832697445,-0.3002018652780211
"NCGC00532252-01","0",-1.6108059432074653,-0.6398936943412024
"NCGC00519661-01","0",1.5124997316168032,0.6954992583495294
"NCGC00431274-01","0",0.2632918855374837,-0.976599870909963
"NCGC00430280-01","0",-0.31982389506241643,-0.2697061138296
"NCGC00523446-01","0",-0.4736846853980706,-0.4436007015822949
"NCGC00431080-01","0",-0.6401120222437369,-0.14995981082379206
"NCGC00439241-01","0",0.4186550569390072,-0.726923287277147
"NCGC00525357-01","0",0.2884344069435244,-1.16774870250718
"NCGC00249912-01","0",-1.1845748620060947,-1.1530135188106683
"NCGC00444169-01","0",0.7106842376145268,-0.026130959335832288
"NCGC00452878-01","0",0.6314757475019639,0.6617640446407635
"NCGC00412858-01","0",0.07787662512857854,-0.6463998570158154
"NCGC00441727-01","0",0.6457514160795961,0.31759221522590647
"NCGC00471739-01","0",0.7933214977892302,-0.7750053273853419
"NCGC00430110-01","0",-0.42690575187612056,-0.04419333489293138
"NCGC00397947-01","0",0.23959456815102578,-0.6937929347867395
"NCGC00435271-01","0",-0.1915479633413488,0.6816255331721659
"NCGC00418939-01","0",-0.08102774467262501,-1.0810424293579508
"NCGC00181755-01","0",-0.9291478229600566,-0.01643059023627228
"NCGC00437201-01","0",-0.5620245901746418,-1.5505368718625512
"NCGC00429151-01","0",0.1552568519429579,-0.7256491476491201
"NCGC00446602-01","0",-0.6733915430761633,-0.7109674713492138
"NCGC00425810-01","0",0.029143918132700855,-0.30090526232929427
"NCGC00513455-01","0",1.3880708699136606,1.7442775233054175
"NCGC00475575-01","0",-0.7010802736748687,-1.4097830551253705
"NCGC00468737-01","0",0.8543262163275194,-0.343967869050174
"NCGC00413010-01","0",0.7442102756300188,0.05811363856728975
"NCGC00504809-01","0",-1.6767868983497838,-0.5025952104027597
"NCGC00428990-01","0",0.5758180943488667,0.8488228480852227
"NCGC00376246-01","0",1.314961296030879,0.36720291730437554
"NCGC00435085-01","0",0.5324826696832594,0.5017112065899352
"NCGC00478127-01","0",0.04446772690301092,-0.6613637360766844
"NCGC00479840-01","0",0.8375868888135448,-0.6122222096758145
"NCGC00423337-01","0",0.10928127552892934,0.4486098847770897
"NCGC00024025-05","0",-1.350728260393837,1.862947499114807
"NCGC00452021-01","0",0.407632751893764,-0.11353492513667328
"NCGC00161670-08","0",-2.0082120185765215,0.9802518547350443
"NCGC00476601-01","0",-0.14138687851158122,-0.5690670889967984
"NCGC00179274-03","0",-1.6662950609526321,-0.6318065143884679
"NCGC00531472-01","0",1.3773906545737744,0.8624525452852162
"NCGC00428638-01","0",0.8734834922800222,0.6536971502765929
"NCGC00525543-01","0",0.6544755108639428,0.1770180472724855
"NCGC00418990-01","0",1.0672619367462193,-0.9293862258061547
"NCGC00426885-01","0",-0.2510726504479767,-0.653349963503298
"NCGC00512373-01","0",0.48055184046593385,-0.545166430717067
"NCGC00446729-01","0",0.6114614465179005,0.010195264307384952
"NCGC00094476-03","0",-0.8009519497041819,-0.34672330002518054
"NCGC00160146-02","0",-0.7098452488061474,1.1051677407034346
"NCGC00516381-01","0",1.3195652646830645,0.18316199270623154
"NCGC00440890-01","0",-0.8027346829343848,-1.0013683085944436
"NCGC00396063-01","0",0.5757787315349273,0.4975218350384017
"NCGC00374937-01","0",0.07635215208976345,-0.42542078297522556
"NCGC00476383-01","0",-0.11909200605673273,-2.350429762111375
"NCGC00430545-01","0",1.2711453048917414,-0.7094871797430782
"NCGC00517395-01","0",-0.4653127406632773,-1.206789166535209
"NCGC00416732-01","0",-0.30525541252592336,-1.200125164418914
"NCGC00519109-01","0",0.646778897687621,-0.08609302850778215
"NCGC00263117-05","0",-1.2770541967077087,-0.5254950288183897
"NCGC00472381-01","0",0.3503762752995044,-0.2783290738926662
"NCGC00409971-01","0",0.18864737500925596,0.4496116815900512
"NCGC00447613-01","0",0.33645819270663724,0.005930821844896562
"NCGC00506331-01","0",0.6055460201756134,-0.1425598949964356
"NCGC00517119-01","0",-0.19350404263736007,-1.4806781969576386
"NCGC00445395-01","0",1.9688553413187662,1.3151606293942815
"NCGC00438358-01","0",1.7052937201115712,-0.07092220367723494
"NCGC00433701-01","0",0.15885344415266747,-0.15458474533982125
"NCGC00436917-01","0",0.8406434187851514,-0.03399728253287441
"NCGC00441744-01","0",1.2678604111793168,-0.6532913436435203
"NCGC00441783-01","0",0.5240066631422223,1.1750879748407765
"NCGC00262588-02","0",-1.6431099621505738,-0.09675029782022251
"NCGC00456267-01","0",0.6888915858519735,-0.37095751770909946
"NCGC00459326-01","0",0.19235014410206044,-0.5634332120418016
"NCGC00439960-01","0",0.49743462440231734,0.41638933758558383
"NCGC00410234-01","0",-0.41952579464269446,-0.18160596189193934
"NCGC00470100-01","0",0.7748385668091067,-0.9477298001634471
"NCGC00430987-01","0",0.243975525631376,0.36425311453418735
"NCGC00420351-01","0",-0.004831540899639677,-0.5684656113560796
"NCGC00527042-01","0",0.9528741092642777,-0.8399547353308755
"NCGC00537283-01","0",0.16325909546227826,-0.3260072984609389
"NCGC00447438-01","0",1.1768343058891741,0.9000928568494588
"NCGC00397034-01","0",0.2600762030322852,0.2774584246170098
"NCGC00525163-01","0",0.8160192914394202,-0.4347065904270928
"NCGC00453293-01","0",1.9794157004134902,-0.17674922734111054
"NCGC00517509-01","0",0.17575796731274534,-0.4147183332434864
"NCGC00466317-01","0",0.18124110120072287,0.3218309758790316
"NCGC00437497-01","0",-0.5016834694099682,0.8054349297839063
"NCGC00522751-01","0",0.058492421693441134,-1.2289587891532974
"NCGC00487567-01","0",0.8339496709674841,-0.9268656813536664
"NCGC00446046-01","0",0.030050254092553255,-0.7991575424553319
"NCGC00424073-01","0",-0.7955170593894058,-0.8368739942993102
"NCGC00095188-05","0",-1.1443423677810327,-1.0447548233398483
"NCGC00439894-01","0",0.7443257235274473,1.1169142219134836
"NCGC00413684-01","0",-0.4965771799183668,-1.1390460737981332
"NCGC00449426-01","0",1.2460243987008217,-0.4845609559780718
"NCGC00447154-01","0",1.585297263255137,0.5208651553701767
"NCGC00183277-01","0",-2.1041827737987986,1.1610987512463466
"NCGC00377309-01","0",-0.0037259883128826906,0.4116167534964512
"NCGC00503605-01","0",0.06283431529206156,0.8145579869445605
"NCGC00422626-01","0",-0.12188905681039858,0.15745303980326728
"NCGC00446522-01","0",-0.24667275654240522,0.3283334826017306
"NCGC00246387-06","0",-1.3685605363134563,-0.3925489139464367
"NCGC00466319-01","0",0.924168694448187,-0.32210958068951423
"NCGC00517681-01","0",-0.32747305337629296,-1.9057321038112776
"NCGC00467350-01","0",0.09900500351939147,0.8799008064465401
"NCGC00525039-01","0",1.0005722903065997,0.029608547244018048
"NCGC00373347-01","0",0.6372212222223057,-0.9031952114506605
"NCGC00447698-01","0",0.9332195328409819,0.33319490084688463
"NCGC00464245-01","0",0.8421637313880671,-0.6504212894397963
"NCGC00376051-01","0",-0.33875420682379315,-0.02160644321078648
"NCGC00424099-01","0",-0.6928607784045694,-0.8787333200568479
"NCGC00015948-10","0",-1.0188134992667341,2.0822529234008123
"NCGC00519986-01","0",2.0427945703162043,-0.10546408503436915
"NCGC00431179-01","0",-0.09547395944835797,0.546977636866329
"NCGC00441469-01","0",0.15315876326384434,0.8989411607972195
"NCGC00412425-01","0",0.8396146140196433,-0.5302232027035372
"NCGC00470167-01","0",0.9923693436007603,1.4190739249765043
"NCGC00495876-01","0",0.20827734391423033,-1.8916334522052047
"NCGC00447511-01","0",-0.3907642495925677,-1.350290949637538
"NCGC00514017-01","0",1.2023942460819526,0.8326327268106138
"NCGC00526975-01","0",0.1651149827322808,-0.727876625444722
"NCGC00419001-01","0",0.38224992792831314,-0.4269727158244225
"NCGC00426019-01","0",0.816722153636823,0.05974134552771912
"NCGC00427045-01","0",0.6115629191836424,0.49722023917487496
"NCGC00531420-01","0",1.0532781243356237,0.3271710944577839
"NCGC00443257-01","0",-0.10222662790320097,-0.28799347316551427
"NCGC00420338-01","0",0.31327363329999275,-0.38130347656082253
"NCGC00433353-01","0",1.787510312815946,-0.7159445820286197
"NCGC00415937-01","0",0.7030590042368653,-0.6590479417787439
"NCGC00468865-01","0",0.973505803779658,-0.42381754316801723
"NCGC00377046-01","0",1.0906533319461675,1.3024416631420224
"NCGC00513060-01","0",0.5587097158462544,1.4066209210246048
"NCGC00517823-01","0",-0.6151425067643796,-1.4014277320204231
"NCGC00525727-01","0",1.051614603006273,-0.6037473175666828
"NCGC00504867-01","0",-0.31140897073888385,-0.22463944745850772
"NCGC00448475-01","0",0.4853707348202594,-0.6839761970193385
"NCGC00024309-17","0",-0.9604924538857755,-0.48621824938538294
"NCGC00481568-01","0",-0.8211965193157877,-1.3809855053809303
"NCGC00515204-01","0",2.0109665217819606,-0.2669066366134491
"NCGC00454054-01","0",0.4743804368314555,-0.7535064450544893
"NCGC00499796-01","0",0.8454322775161129,-0.18465441901463236
"NCGC00461394-01","0",0.7378076311065408,-0.18074118578013168
"NCGC00446144-01","0",-0.7325944907523321,-0.5396468364937235
"NCGC00453426-01","0",1.5759440194137238,-0.7632684073457144
"NCGC00438525-01","0",-0.6527579499790136,-0.7123339085849676
"NCGC00518206-01","0",0.37952954190253585,0.334666626657667
"NCGC00472927-01","0",0.514671476924422,0.020935889013967666
"NCGC00531010-01","0",0.3302120567534199,-0.16340748216410894
"NCGC00420323-01","0",0.7518064429501722,-0.8672947578069288
"NCGC00183876-03","0",-1.1277997767902803,0.4163018591204271
"NCGC00529807-01","0",0.38439493491904514,0.13666022792208507
"NCGC00434865-01","0",0.039937150586457464,-0.47296020310180886
"NCGC00412324-01","0",0.5957050810192542,-0.8216519130036066
"NCGC00523494-01","0",-0.08053586200219903,-0.07493092978927705
"NCGC00443841-01","0",0.8916541971067633,1.4931135314715822
"NCGC00434259-01","0",0.7556375440459301,0.7348325199881663
"NCGC00488132-01","0",0.5760737610920262,0.3350983360260576
"NCGC00391891-01","0",-0.9432745824517551,-0.608342503869092
"NCGC00513932-01","0",-0.1531228109528643,-1.3397322228965192
"NCGC00524199-01","0",1.3972496688951563,-1.0313203124950026
"NCGC00443941-01","0",0.831077734508672,0.9290530546598249
"NCGC00446465-01","0",1.5371576499073711,-0.01015335557068175
"NCGC00515267-01","0",1.335007456030756,-0.3476796493521848
"NCGC00448736-01","0",0.6687928629274494,0.029023354851065726
"NCGC00519936-01","0",0.2527157968241496,0.4606508093237876
"NCGC00413459-01","0",0.4655461497730613,-0.8523021320636884
"NCGC00459915-01","0",1.4407495529627767,0.3090378115523793
"NCGC00515132-01","0",-0.4668540958625331,-0.42241910694759854
"NCGC00263824-02","0",-2.0894007216513324,1.3363860747500536
"NCGC00453717-01","0",0.33558937778624554,-0.5768294040068882
"NCGC00513145-01","0",-0.7340369513099624,0.09866240414877041
"NCGC00424188-01","0",-0.8276488525662783,-0.05092355191531923
"NCGC00496329-01","0",0.2663426998682589,-0.4175011120584431
"NCGC00516094-01","0",0.36946492473099213,-1.002746102652259
"NCGC00429479-01","0",1.037842304963806,0.9311426175453005
"NCGC00441891-01","0",-0.13340325208990064,1.434617069033695
"NCGC00426513-01","0",0.9263706898423589,0.9466254228809896
"NCGC00464050-01","0",0.3141946729062137,-0.43774373792619153
"NCGC00413577-01","0",0.31812108922389115,-1.1485626813283616
"NCGC00444674-01","0",1.5466825814920342,-0.2632258457336108
"NCGC00441827-01","0",-0.8753698017834598,-1.5648986680242352
"NCGC00159474-03","0",-1.7417027063453003,1.9548531885349123
"NCGC00409651-01","0",0.0946186508805732,-0.042655918442996585
"NCGC00447260-01","0",1.451752807563225,0.26063728338791337
"NCGC00495662-01","0",0.3051088211201373,0.949202699676048
"NCGC00412416-01","0",0.4853405284853005,-0.636887670483075
"NCGC00377694-01","0",0.16861476237849746,-0.8779576934735371
"NCGC00498719-01","0",1.170075655595979,-0.26430806335675316
"NCGC00433390-01","0",0.3340762616872216,-0.3123021035765725
"NCGC00432140-01","0",0.49587881713648796,0.6248611556618546
"NCGC00443907-01","0",0.6925340997261473,-0.1501775047502941
"NCGC00512924-01","0",0.6101561247717165,-0.060645797720126654
"NCGC00445175-01","0",-0.12258833808522704,0.5235188229033069
"NCGC00441589-01","0",0.5859791203025485,1.4225228590547825
"NCGC00511983-01","0",0.4061180208084551,0.9453979632656693
"NCGC00421608-01","0",-0.9336617950546131,-0.5509166184611236
"NCGC00448659-01","0",0.6687794586861459,-0.10601227207659623
"NCGC00413253-01","0",0.3080936788848737,-0.7867330721022876
"NCGC00423247-01","0",0.17020733438592633,0.23436315397492585
"NCGC00422231-01","0",1.1379109403696317,1.2658739697981107
"NCGC00416835-01","0",0.017445032823736203,0.13651083285031224
"NCGC00501945-01","0",-0.5241727517599004,0.5097166479785662
"NCGC00513997-01","0",1.1052550664515253,1.0428726367476884
"NCGC00377230-01","0",1.1054686897935662,-0.7693397592463153
"NCGC00395281-01","0",-0.32167851016698434,-0.34903396087773897
"NCGC00395340-01","0",-1.4313537206691,0.22786298480686795
"NCGC00434575-01","0",1.3746083573772367,-1.1947728857079059
"NCGC00513157-01","0",-0.22657114194742023,-0.009663495357210077
"NCGC00514214-01","0",-0.01928887191513727,0.3292178578747631
"NCGC00518506-01","0",-0.3835820720556433,-0.9084944559192349
"NCGC00167499-02","0",-0.09261991399975134,-0.5615504447308864
"NCGC00446054-01","0",0.04890665636862181,0.16118760784169056
"NCGC00457154-01","0",1.8185402174926415,0.056471773421633224
"NCGC00435053-01","0",0.6728040299790002,-0.06480004068013794
"NCGC00445055-01","0",1.4436497000225816,0.037072486571912235
"NCGC00440534-01","0",0.48332715431987894,-0.576410038135792
"NCGC00513732-01","0",-0.3847242617981409,0.46394376361968276
"NCGC00525232-01","0",0.8160112990494444,0.1353182780909626
"NCGC00438853-01","0",0.3294733775358999,1.171648543772243
"NCGC00424847-01","0",-0.658054958000398,0.36473667970287343
"NCGC00456037-01","0",0.26209822433188834,0.028563070599852504
"NCGC00446596-01","0",0.3850112296984307,0.08071062482619784
"NCGC00461959-01","0",0.8594560850858426,0.5366486890459694
"NCGC00484141-01","0",1.4967360440694197,0.9145311997242137
"NCGC00422659-01","0",0.44917727480858016,-0.04390434855737336
"NCGC00517611-01","0",-0.5956316517221094,-0.8217243073441685
"NCGC00494632-01","0",-1.3355902980955188,-0.2734363264555288
"NCGC00432155-01","0",0.3350770583905156,-0.8817684421483352
"NCGC00374966-01","0",0.5281169652385502,-0.5476284595098362
"NCGC00434924-01","0",0.516312100231882,1.1346362364425076
"NCGC00521377-01","0",1.7484895863640277,0.5058773955304876
"NCGC00455703-01","0",0.2465173341674639,-1.3033154713790192
"NCGC00509439-01","0",1.0655438101644763,0.24449820162114977
"NCGC00467491-01","0",-0.1705909619311976,0.6473413765162379
"NCGC00431999-01","0",-0.029920207668930263,-0.7942997057643815
"NCGC00443212-01","0",2.078265308365056,-0.732553819079554
"NCGC00449400-01","0",-0.059474226232026806,-1.0157149781826853
"NCGC00591576-01","0",1.1909177792654992,0.11483960539178766
"NCGC00247988-03","0",-1.6115056366885359,0.8174946510722225
"NCGC00445514-01","0",-0.3988080419850356,-1.5224136166437545
"NCGC00477532-01","0",0.45555052694019316,0.14452186691875946
"NCGC00397193-01","0",-1.24816380950956,-0.2243360421967671
"NCGC00431321-01","0",-0.9282420202281708,-1.6218243708212314
"NCGC00426631-01","0",1.4670110460851153,0.08979834814929001
"NCGC00459686-01","0",0.17856997635522648,0.23013388281780142
"NCGC00436706-01","0",0.49509564374781734,-0.6936950900942704
"NCGC00509149-01","0",-0.1100279958595492,-0.4320580135294182
"NCGC00159508-04","0",-1.5466645325762822,0.5327222317311588
"NCGC00445209-01","0",-0.38043217098568727,-1.0937331491884343
"NCGC00166307-05","0",-1.6733012371497809,1.9985473326671694
"NCGC00519495-01","0",1.7664090378380835,-0.08811071217725817
"NCGC00346512-02","0",-0.015459636227717385,-0.09388756041070474
"NCGC00519399-01","0",1.2353101521671905,-0.6729116270266017
"NCGC00531238-01","0",-0.3571063735343454,-0.7237577833947382
"NCGC00516243-01","0",1.6622788411119196,-0.1819139554985112
"NCGC00517730-01","0",-0.5740995056133528,-1.922179992285189
"NCGC00432026-01","0",0.865479002037875,0.34173880197199186
"NCGC00393225-01","0",0.03392642523897573,-0.7209595838687923
"NCGC00484641-01","0",0.2567627844582425,-0.45818550933804025
"NCGC00501930-01","0",-0.36490477359621465,-0.03272712574288933
"NCGC00437640-01","0",1.1801504655491086,-0.0164065588396441
"NCGC00493361-01","0",-0.5649776307769119,-1.1374242205316447
"NCGC00178840-05","0",-0.05544254963622584,-0.44512106594200485
"NCGC00427909-01","0",-0.4075958210209265,-0.35452215382367797
"NCGC00440225-01","0",-0.089860831854988,0.13679456659351072
"NCGC00435910-01","0",0.699133107407915,-1.137315747482178
"NCGC00438461-01","0",0.7686117137538239,1.0161254621216262
"NCGC00394136-01","0",0.6038782206533708,0.028318655294336643
"NCGC00515113-01","0",1.9676465782768078,0.4041094075935913
"NCGC00519247-01","0",-0.9458092683136115,-0.7756021794991623
"NCGC00516058-01","0",1.3332172170458492,1.3161486479963518
"NCGC00523020-01","0",0.8299083203879889,0.4415736727478334
"NCGC00515468-01","0",-0.038525611561327035,-0.024396605302909997
"NCGC00511190-01","0",0.9620953852840557,0.5196956467403342
"NCGC00410519-01","0",-0.4517031584995448,-0.3948784636701762
"NCGC00505942-01","0",-1.232663886958267,-1.2611078548296195
"NCGC00472719-01","0",1.488552894532738,1.316320063677439
"NCGC00178127-02","0",-0.44373872895953137,0.03249009194954675
"NCGC00411564-01","0",0.5620669899990877,-2.0730269585654826
"NCGC00183104-02","0",-0.5711226738686007,-0.7650846438078889
"NCGC00515556-01","0",0.898037786464245,-0.03668493992100195
"NCGC00483810-01","0",1.185756923702453,-0.7155939412629799
"NCGC00446737-01","0",0.4561049216133646,-0.33525129007993587
"NCGC00423145-01","0",1.1138089646439906,-0.9050118807897725
"NCGC00471742-01","0",0.40980041480124146,0.39051326673536474
"NCGC00512604-01","0",-0.03223839253796912,0.39715127682438817
"NCGC00413725-01","0",-0.4430250345283526,-1.338384862620298
"NCGC00183858-01","0",0.11984238503209771,-0.304064826899183
"NCGC00449420-01","0",0.7938250297536825,-0.3106284412825956
"NCGC00440067-01","0",0.3307914083671949,0.059886912713152406
"NCGC00430587-01","0",0.7456214089175336,-0.406634950606939
"NCGC00375334-01","0",0.34147492803983903,0.40682153234248664
"NCGC00443201-01","0",1.1588346326930907,0.42340583857359104
"NCGC00395743-01","0",0.21581408852390857,0.7769882939283133
"NCGC00526612-01","0",1.6313860340827555,0.6360363261080948
"NCGC00427880-01","0",0.8463345994234321,0.3702125694825485
"NCGC00532495-01","0",-2.1087297504433313,0.7750590961270498
"NCGC00412702-01","0",0.4240720700742244,0.09660002268747467
"NCGC00428646-01","0",-0.7177916559697005,-1.9034246870317415
"NCGC00467625-01","0",0.8564248451530754,-0.12705824704354582
"NCGC00398195-01","0",-1.2392758613043136,1.2259986084638188
"NCGC00531442-01","0",0.30965455079456083,0.4313976011641974
"NCGC00422042-01","0",0.8353201649283444,0.5863056027120512
"NCGC00344535-01","0",-1.914841752479353,2.038670560375651
"NCGC00424855-01","0",-0.6074323699770816,-0.11097267148705199
"NCGC00524232-01","0",1.5737637597244838,0.7572791622216668
"NCGC00392322-01","0",-0.7156467751043083,-1.3070469910395792
"NCGC00493332-01","0",0.3743946701052087,-1.366776355201727
"NCGC00480790-01","0",-1.3473244098977026,-0.015347721714360283
"NCGC00514439-01","0",0.7606386074142593,0.47271320458123295
"NCGC00423244-01","0",0.19560599153857375,-0.9012560821713566
"NCGC00519908-01","0",0.4621564777965754,-0.3022171003611297
"NCGC00413191-01","0",0.6770754358656453,-0.4643657714279255
"NCGC00432972-01","0",0.26720827971585814,-0.007854610828819993
"NCGC00431176-01","0",-0.8541097901806844,-1.4385483361408427
"NCGC00446916-01","0",0.3706120383636473,-0.62205429039359
"NCGC00392453-01","0",-0.0694575848545505,-1.0419324393384495
"NCGC00516103-01","0",0.8423841974544045,-0.5714084402926674
"NCGC00422405-01","0",1.027299049791194,-0.1681335640243099
"NCGC00496388-01","0",0.9951539627737764,1.2861353478183994
"NCGC00526036-01","0",0.3579047981165042,-0.3901822886883219
"NCGC00392851-01","0",0.033100644648623626,-0.6415164700644405
"NCGC00401352-01","0",0.6054210902537861,2.2857322579117945
"NCGC00464587-01","0",0.7795471415839628,-0.25556087689815915
"NCGC00473717-01","0",0.11230819020487659,0.3426077997118396
"NCGC00501624-01","0",0.599213233127158,1.1449143265661272
"NCGC00398945-01","0",0.17192908643363736,0.5171118798146386
"NCGC00487961-01","0",-0.6896951060987909,-1.9479505272111193
"NCGC00462287-01","0",0.6037691033117177,-0.7742314840770494
"NCGC00466598-01","0",0.30063810844573613,0.8864814623452704
"NCGC00401092-01","0",-0.9930934390517584,-0.8093702893850351
"NCGC00418960-01","0",0.8735103151638727,-0.02371715053619379
"NCGC00516293-01","0",1.5726369849343211,-0.48125507785971866
"NCGC00439156-01","0",0.7470420532721824,-1.1286747003486501
"NCGC00477692-01","0",-0.12441580484276796,-0.21336995737980233
"NCGC00414409-01","0",0.30534042913819104,-0.26768044309131045
"NCGC00471729-01","0",1.0951303069980385,0.06632410538254192
"NCGC00015964-17","0",0.0715928165987779,0.03710596147753375
"NCGC00398940-01","0",0.9347068265771274,0.7861235316842321
"NCGC00424940-01","0",1.331330141968659,-0.18684932700929174
"NCGC00431750-01","0",1.8772542622863502,-1.022340890381092
